assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,None,0,0,False,True,0,0,0,0,241157,None,,0,0,0,0,0.0,684,261,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emerson,0.0,617,250,0,0,0,False,0.0,690,262,487,False,0.0,690,262,0,0,0,0,0,0,0,0,Transferred to AC Milan,2024-08-13T07:06:12.490889Z,45,382,64,p241157,0,0,None,0,,241157.jpg,0.0,695,261,0,None,False,0,0,Leite de Souza Junior,0.0,722,244,False,None,0,0,u,18,6,None,0.0,666,259,0,0,0,2706,1,0.0,0.0,E.Royal,0
0,1988-03-17,0,64,True,True,None,None,1,0.14,40383,None,,0,0,-2,2,0.0,649,73,None,,0,1,0.0,-1.0,0,0.00,0.0,0.00,0.0,0.00,14.80,2.11,0.0,Fraser,0.0,554,74,15,2.14,0,False,22.2,377,25,488,False,221.0,273,25,630,0,0,0,0,0,0,0,,None,43,557,26,p40383,0,0,None,0,,40383.jpg,2.7,176,27,0,241,False,29,4.14,Forster,0.3,303,46,False,None,7,1.0,a,18,6,2022-06-10,0.0,617,56,19,105091,25,105050,128,0.0,4.4,Forster,0
0,2006-03-12,0,225,True,True,100,100,2,0.13,547701,None,,0,0,-4,4,51.4,347,195,None,,0,3,0.8,-0.2,1,0.17,0.01,0.20,0.01,0.03,29.46,1.91,0.0,Archie,0.8,306,142,32,2.07,0,False,28.5,350,172,489,False,219.8,275,123,1390,0,0,0,0,0,0,0,,2024-12-02T00:00:08.747842Z,46,359,231,p547701,1,0,None,0,,547701.jpg,1.6,361,170,0,241,False,0,0.0,Gray,0.2,380,121,False,None,15,0.97,a,18,6,2024-07-02,13.0,416,215,38,40463,25,51123,79,0.2,8.3,Gray,0
0,None,0,0,False,True,0,0,0,0,132015,None,,0,0,0,0,0.0,774,332,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pierre-Emile,0.0,739,313,0,0,0,False,0.0,776,332,490,False,0.0,776,332,0,0,0,0,0,0,0,0,On loan to Marseille for the season,2024-07-23T11:58:08.802970Z,50,199,121,p132015,0,0,None,0,,132015.jpg,0.0,776,332,0,None,False,0,0,Højbjerg,0.0,769,326,False,None,0,0,u,18,6,None,0.0,769,331,0,0,0,532,0,0.0,0.0,Højbjerg,0
6,2001-05-23,13,456,True,True,100,100,2,0.09,242898,None,,0,0,-3,3,294.7,125,88,None,,2,3,5.2,4.2,2,1.99,0.09,12.26,0.53,10.27,36.41,1.58,0.44,Brennan,5.2,35,14,34,1.47,11,False,159.7,54,37,491,False,559.4,86,30,2078,0,0,0,0,0,0,0,,2025-01-17T15:00:07.684598Z,62,63,36,p242898,0,0,None,0,,242898.jpg,4.3,33,15,0,244,False,0,0.0,Johnson,2.5,125,42,False,None,23,1.0,a,18,6,2023-09-01,749.0,22,12,134,2244549,2370,2109959,2539,0.8,21.6,Johnson,5
4,2000-04-25,9,419,True,True,100,100,6,0.24,445044,3,,0,0,-3,3,828.0,13,12,None,,0,3,0.8,-0.2,1,3.97,0.16,7.99,0.32,4.02,41.21,1.63,0.16,Dejan,0.8,314,148,40,1.58,7,False,214.7,13,10,492,False,602.8,69,23,2278,0,0,0,0,0,0,0,,2025-03-06T00:00:09.617926Z,62,67,40,p445044,0,0,None,0,,445044.jpg,3.8,70,31,0,206,False,0,0.0,Kulusevski,2.3,131,44,False,None,25,0.99,a,18,6,2023-07-01,718.0,26,15,114,1483115,366,1547034,581,0.1,18.4,Kulusevski,3
0,None,0,0,False,True,0,0,0,0,200826,None,,0,0,-1,1,0.0,769,329,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Giovani,0.0,729,305,0,0,0,False,0.0,771,329,493,False,0.0,771,329,0,0,0,0,0,0,0,0,Transferred to Real Betis,2024-08-31T06:14:45.936781Z,49,254,162,p200826,0,0,None,0,,200826.jpg,0.0,772,330,0,None,False,0,0,Lo Celso,0.0,617,245,False,None,0,0,u,18,6,None,0.0,758,326,0,2052,0,10722,0,0.0,0.0,Lo Celso,0
8,1996-11-23,15,592,True,True,100,100,6,0.3,172780,1,,0,0,-1,1,702.1,26,22,2,,3,3,3.0,2.0,4,5.87,0.29,11.41,0.57,5.54,32.41,1.62,0.28,James,3.0,115,49,32,1.6,9,False,187.5,24,19,494,False,682.4,46,12,1799,0,0,0,0,0,0,0,,2025-04-18T17:00:07.605627Z,74,19,12,p172780,0,0,2,0,,172780.jpg,4.3,35,17,0,241,False,0,0.0,Maddison,4.2,91,28,False,None,21,1.05,a,18,6,2023-06-28,493.0,54,34,133,2394834,1310,2539494,1738,0.4,18.0,Maddison,6
6,1999-09-13,6,456,True,True,100,100,6,0.22,441164,2,,0,0,-2,2,893.3,8,1,1,,2,2,1.2,0.2,0,4.27,0.16,5.82,0.22,1.55,44.59,1.63,0.06,Pedro,1.2,269,73,41,1.5,2,False,184.6,26,1,495,False,759.2,26,10,2459,0,0,0,0,0,0,0,,2024-08-19T23:00:06.196679Z,53,156,20,p441164,0,0,None,0,,441164.jpg,3.2,122,28,0,200,False,0,0.0,Porro,17.5,22,8,False,None,26,0.95,a,18,6,2023-07-01,192.0,165,29,99,2898466,3027,4579177,8367,0.2,18.7,Pedro Porro,4
0,1996-12-16,0,17,True,True,None,None,0,0.0,199249,None,,0,0,-4,4,20.2,416,148,None,,0,2,0.0,-1.0,0,0.24,0.18,0.31,0.23,0.07,1.18,0.88,0.05,Sergio,0.0,541,217,1,0.74,0,False,5.2,469,166,496,False,20.8,476,172,121,0,0,0,0,0,0,0,,None,41,630,160,p199249,0,0,None,0,,199249.jpg,0.3,550,192,0,200,False,0,0.0,Reguilón,0.2,396,143,False,None,0,0.0,a,18,6,2020-09-19,11.0,421,149,1,15164,27,33821,39,0.0,0.2,Reguilón,2
1,1997-05-10,0,132,True,True,100,100,1,0.22,212319,None,,0,0,-2,2,56.7,340,37,None,,0,4,2.2,1.2,0,0.60,0.13,4.17,0.93,3.57,5.78,1.29,0.8,Richarlison,2.2,179,18,6,1.34,4,False,46.7,285,34,497,False,179.8,304,28,402,0,0,0,0,0,0,0,,2025-04-02T14:30:08.597402Z,68,33,17,p212319,0,0,2,0,,212319.jpg,2.6,206,27,0,30,False,0,0.0,de Andrade,0.4,293,46,False,None,3,0.67,a,18,6,2022-07-01,233.0,137,33,31,73744,293,158282,196,0.3,4.6,Richarlison,2
1,1998-04-27,3,245,True,True,100,100,3,0.19,221632,None,,0,0,-1,1,113.1,269,74,None,,1,2,1.0,0.0,0,0.81,0.05,2.33,0.15,1.52,19.31,1.23,0.1,Cristian,1.0,291,83,22,1.4,1,False,69.0,208,65,498,False,343.2,193,71,1416,0,0,0,0,0,0,0,,2024-11-21T14:30:08.425075Z,49,259,32,p221632,0,0,None,0,,221632.jpg,2.7,183,54,0,10,False,0,0.0,Romero,3.5,101,37,False,None,18,1.14,a,18,6,2022-08-30,232.0,138,17,49,971049,754,1288540,611,0.2,10.0,Romero,3
2,2002-09-14,4,334,True,True,100,100,2,0.11,482442,None,,0,0,-3,3,237.4,162,112,None,,1,3,1.0,0.0,1,0.67,0.04,3.97,0.22,3.30,30.95,1.72,0.18,Pape Matar,1.0,286,132,35,1.94,3,False,80.5,174,94,499,False,365.2,179,74,1624,0,0,0,0,0,0,0,,2025-01-24T00:00:10.023844Z,47,337,219,p482442,0,0,None,0,,482442.jpg,2.0,286,126,0,189,False,0,0.0,Sarr,0.2,371,117,False,None,18,1.0,a,18,6,2021-08-27,207.0,153,97,65,59739,38,70126,102,0.2,13.8,P.M.Sarr,6
1,2004-03-24,0,20,True,True,100,100,0,0.0,490145,None,,0,0,-1,1,11.0,447,51,None,,0,4,0.0,-1.0,0,0.00,0.0,0.04,0.12,0.04,0.83,2.41,0.12,Dane,0.0,588,43,1,2.9,0,False,5.2,470,48,500,False,24.4,462,43,31,0,0,0,0,0,0,0,,2024-08-14T08:32:58.295903Z,44,534,86,p490145,0,0,None,0,,490145.jpg,2.0,282,34,0,241,False,0,0.0,Scarlett,0.7,233,41,False,None,0,0.0,a,18,6,2020-08-21,17.0,403,52,6,143775,509,86897,1060,0.0,1.4,Scarlett,0
0,None,0,0,False,True,0,0,0,0,235674,None,,0,0,-1,1,0.0,789,340,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manor,0.0,771,331,0,0,0,False,0.0,789,340,502,False,0.0,789,340,0,0,0,0,0,0,0,0,Season long loan to Leeds United,2024-08-29T11:11:30.036154Z,54,131,80,p235674,0,0,None,0,,235674.jpg,0.0,788,340,0,None,False,0,0,Solomon,0.0,654,266,False,None,0,0,u,18,6,None,0.0,786,339,0,480,0,5488,0,0.0,0.0,Solomon,0
10,1992-07-08,12,540,True,True,75,0,4,0.18,85971,4,,0,0,-3,3,729.9,20,16,None,,2,3,0.4,0.0,0,4.95,0.22,12.03,0.54,7.08,35.82,1.61,0.32,Son,0.6,343,164,33,1.48,7,False,204.7,14,11,503,False,628.6,63,19,2001,0,0,0,0,0,0,0,Foot injury - 75% chance of playing,2025-04-14T08:30:08.160452Z,97,5,4,p85971,0,1,1,0,,85971.jpg,4.5,25,11,0,114,False,0,0.0,Heung-min,4.3,89,27,False,None,23,1.03,d,18,6,2015-08-28,688.0,33,19,126,2133777,131,2760219,5021,0.1,13.0,Son,1
2,2000-08-09,6,209,True,True,100,100,3,0.18,232859,None,,0,0,-1,1,206.3,189,40,None,,2,2,1.0,0.0,0,1.38,0.08,1.96,0.11,0.58,28.22,1.68,0.03,Djed,1.0,280,80,32,1.9,1,False,68.5,212,66,504,False,379.4,173,64,1513,0,0,0,0,0,0,0,,2025-01-24T12:30:09.092907Z,44,522,100,p232859,1,0,None,0,,232859.jpg,2.2,248,79,1,241,False,0,0.0,Spence,0.9,220,86,False,None,16,0.95,a,18,6,2022-07-19,98.0,259,74,47,168675,235,85534,1476,0.2,10.7,Spence,2
1,2002-11-28,0,239,True,True,100,100,2,0.1,487053,None,,0,0,-2,2,255.7,151,31,None,,0,2,0.0,-1.0,-2,1.21,0.06,1.52,0.08,0.31,30.87,1.52,0.02,Destiny,0.0,723,256,31,1.52,0,False,73.4,196,61,505,False,345.2,191,69,1833,0,0,0,0,0,0,0,,2024-12-30T09:30:07.165603Z,48,318,42,p487053,1,0,None,0,,487053.jpg,1.8,326,107,0,106,False,0,0.0,Udogie,1.5,161,61,False,None,23,1.13,a,18,6,2022-08-16,132.0,220,56,43,339322,272,594496,359,0.0,9.0,Udogie,2
2,2001-04-19,2,139,True,True,100,100,2,0.19,491279,None,,0,0,0,0,39.3,375,128,None,,1,2,0.4,-0.6,0,0.70,0.07,1.24,0.12,0.54,11.96,1.13,0.05,Micky,0.4,353,109,15,1.42,0,False,29.2,346,116,506,False,195.4,291,107,949,0,0,0,0,0,0,0,,2025-02-14T14:30:08.767065Z,45,414,73,p491279,0,0,None,0,,491279.jpg,2.6,192,58,0,152,False,0,0.0,van de Ven,2.4,126,45,False,None,11,1.04,a,18,6,2023-08-08,57.0,306,96,31,1055488,231,1523058,458,0.1,6.9,Van de Ven,4
0,None,0,0,False,True,0,0,0,0,536908,None,,0,0,0,0,0.0,785,82,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alejo,0.0,754,72,0,0,0,False,0.0,786,82,507,False,0.0,786,82,0,0,0,0,0,0,0,0,Loaned to Espanyol,2024-08-10T12:19:41.352153Z,50,232,50,p536908,0,0,None,0,,536908.jpg,0.0,785,82,0,None,False,0,0,Véliz,0.0,741,86,False,None,0,0,u,18,6,None,0.0,779,82,0,0,0,985,0,0.0,0.0,Veliz,0
0,1996-10-07,2,289,True,True,100,100,4,0.18,184254,None,,0,0,-2,2,0.0,764,81,None,,1,1,1.4,0.4,0,0.00,0.0,0.00,0.0,0.00,30.35,1.38,0.0,Guglielmo,1.4,242,22,32,1.45,0,False,54.2,265,18,508,False,544.4,92,16,1980,0,0,0,0,0,0,0,,2024-11-26T00:00:08.341528Z,48,293,11,p184254,0,0,None,0,,184254.jpg,2.9,151,23,0,106,False,63,2.86,Vicario,1.9,146,21,False,None,22,1.0,a,18,6,2023-07-01,0.0,753,72,63,274204,377,534092,610,0.3,13.1,Vicario,1
3,1996-03-06,2,120,True,True,100,100,1,0.18,165153,None,,0,0,-3,3,148.0,232,149,None,,0,3,0.0,-1.0,0,1.55,0.28,2.59,0.47,1.04,11.41,2.04,0.19,Timo,0.0,787,342,12,2.14,0,False,37.1,310,159,509,False,114.6,363,169,504,0,0,0,0,0,0,0,,2025-01-14T17:00:08.863619Z,62,55,29,p165153,0,0,None,0,,165153.jpg,1.9,315,143,0,80,False,0,0.0,Werner,0.1,415,142,False,None,4,0.71,a,18,6,2024-01-09,113.0,246,137,34,14762,18,36643,21,0.0,5.5,Werner,0
0,1998-10-02,0,0,True,True,None,None,0,0,175941,None,,0,0,-1,1,0.0,548,31,None,,0,1,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,430,30,0,0,0,False,0.0,571,49,510,False,0.0,571,49,0,0,0,0,0,0,0,0,,None,39,747,72,p175941,0,0,None,0,,175941.jpg,0.0,579,48,0,241,False,0,0,Whiteman,1.7,151,22,False,None,0,0,a,18,6,2016-07-01,0.0,504,10,0,132088,1080,106428,504,0.0,0.0,Whiteman,0
0,None,0,7,False,True,0,0,0,0.0,552427,None,,0,0,0,0,0.0,736,65,None,,0,4,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.02,0.18,0.0,Will,0.0,676,53,0,0.0,0,False,0.0,742,67,609,False,0.0,742,67,10,0,0,0,0,0,0,0,Loaned to West Bromwich Albion,2025-02-06T23:45:33.840689Z,45,459,75,p552427,0,0,None,0,,552427.jpg,1.0,487,52,0,241,False,0,0.0,Lankshear,1.0,211,36,False,None,0,0.0,u,18,6,2022-12-08,0.0,722,67,3,434203,0,401768,270,0.0,0.7,Lankshear,0
2,2007-08-11,0,37,True,True,100,100,0,0.0,499721,None,,0,0,0,0,42.7,363,201,None,,0,3,0.0,-1.0,0,0.55,0.28,0.75,0.38,0.20,1.96,0.98,0.1,Mikey,0.0,647,246,1,0.5,0,False,9.4,435,208,610,False,23.4,465,216,180,0,0,0,0,0,0,0,,2024-11-07T09:00:08.150966Z,45,424,265,p499721,0,0,None,0,,499721.jpg,2.0,283,123,0,241,False,0,0.0,Moore,0.2,373,118,False,None,2,1.0,a,18,6,2024-05-01,30.0,362,197,14,50200,3,54518,24,0.0,3.1,Moore,0
0,2004-11-28,0,55,True,True,100,100,1,0.17,550839,None,,0,0,-2,2,92.9,291,176,None,,0,3,1.2,0.2,1,0.69,0.12,1.39,0.24,0.70,8.78,1.49,0.12,Wilson,1.2,270,126,11,1.86,0,False,25.2,368,183,612,False,45.0,428,196,532,0,0,0,0,0,0,0,,2024-10-30T12:00:07.631102Z,53,160,95,p550839,0,0,None,0,,550839.jpg,1.6,367,175,0,73,False,0,0.0,Odobert,0.0,582,226,False,None,6,1.02,a,18,6,2024-08-16,115.0,243,135,19,11804,18,11895,36,0.2,3.6,Odobert,0
0,2007-03-11,0,0,True,True,None,None,0,0,499726,None,,0,0,0,0,0.0,712,289,None,,0,3,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,648,247,0,0,0,False,0.0,717,290,683,False,0.0,717,290,0,0,0,0,0,0,0,0,,None,45,425,266,p499726,0,0,None,0,,499726.jpg,0.0,722,292,0,241,False,0,0,Olusesi,0.0,723,301,False,None,0,0,a,18,6,2024-11-06,0.0,695,282,0,1308,4,1025,3,0.0,0.0,Olusesi,0
0,2008-03-10,0,0,True,True,None,None,0,0,611920,None,,0,0,0,0,0.0,628,239,None,,0,2,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malachi,0.0,527,208,0,0,0,False,0.0,643,240,684,False,0.0,643,240,0,0,0,0,0,0,0,0,,None,40,723,228,p611920,0,0,None,0,,611920.jpg,0.0,649,240,0,241,False,0,0,Hardy,0.0,607,209,False,None,0,0,a,18,6,2024-11-22,0.0,593,232,0,3034,8,2402,12,0.0,0.0,Hardy,0
0,None,0,0,False,True,0,0,0,0,611917,None,,0,0,0,0,0.0,756,321,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luca,0.0,698,284,0,0,0,False,0.0,761,322,689,False,0.0,761,322,0,0,0,0,0,0,0,0,U18 team,2025-01-17T11:48:35.885884Z,45,487,307,p611917,0,0,None,0,,611917.jpg,0.0,763,324,0,241,False,0,0,Williams-Barnett,0.0,757,317,False,None,0,0,u,18,6,2024-11-06,0.0,742,316,0,790,0,793,1,0.0,0.0,Williams-Barnett,0
0,None,0,4,False,True,0,0,0,0.0,519321,None,,0,0,0,0,0.2,512,188,None,,0,2,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.04,0.28,0.0,Alfie,0.0,500,184,0,0.0,0,False,0.1,543,192,699,False,1.0,538,190,13,0,0,0,0,0,0,0,Loaned to Aberdeen,2025-01-17T12:26:25.866937Z,40,693,201,p519321,0,0,None,0,,519321.jpg,1.0,456,160,0,241,False,0,0.0,Dorrington,0.0,738,251,False,None,0,0.0,u,18,6,2022-12-08,0.0,569,211,1,1051,0,1111,0,0.0,0.2,Dorrington,0
0,None,0,0,True,True,None,None,0,0,592736,None,,0,0,0,0,0.0,625,236,None,,0,2,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Maeson,0.0,523,204,0,0,0,False,0.0,640,237,700,False,0.0,640,237,0,0,0,0,0,0,0,0,,None,40,719,224,p592736,0,0,None,0,,592736.jpg,0.0,646,237,0,241,False,0,0,King,0.0,634,217,False,None,0,0,a,18,6,2024-11-27,0.0,590,229,0,2341,16,1615,11,0.0,0.0,King,0
0,2003-03-13,0,52,True,True,None,None,1,0.25,485055,None,,0,0,-4,4,10.1,452,12,None,,0,1,0.0,-1.0,0,0.01,0.0,0.01,0.0,0.00,7.02,1.76,0.0,Antonín,0.0,543,69,7,1.75,0,False,11.2,422,33,716,False,102.6,377,33,360,0,0,0,0,0,0,0,,None,41,634,39,p485055,0,0,None,0,,485055.jpg,3.0,136,20,0,57,False,11,2.75,Kinsky,0.1,432,59,False,None,4,1.0,a,18,6,2025-01-05,0.0,608,50,12,45730,38,35447,98,0.0,2.9,Kinsky,0
0,None,0,0,False,True,0,0,0,0,623095,None,,0,0,0,0,0.0,759,323,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Min-Hyeok,0.0,700,286,0,0,0,False,0.0,763,324,717,False,0.0,763,324,0,0,0,0,0,0,0,0,Loaned to Queens Park Rangers,2025-02-03T10:24:52.232670Z,45,490,309,p623095,0,0,None,0,,623095.jpg,0.0,765,326,0,114,False,0,0,Yang,0.0,779,331,False,None,0,0,u,18,6,2025-01-01,0.0,745,318,0,468,0,408,0,0.0,0.0,Yang,0
0,2005-12-27,0,0,True,True,None,None,0,0,574799,None,,0,0,0,0,0.0,743,313,None,,0,3,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Damola,0.0,683,274,0,0,0,False,0.0,748,314,729,False,0.0,748,314,0,0,0,0,0,0,0,0,,None,45,467,296,p574799,0,0,None,0,,574799.jpg,0.0,751,316,0,241,False,0,0,Ajayi,0.0,727,303,False,None,0,0,a,18,6,2024-10-02,0.0,728,307,0,1042,8,602,10,0.0,0.0,Ajayi,0
0,1965-08-27,0,0,True,True,None,None,0,0,100041880,None,,0,0,0,0,0.0,532,13,None,,0,5,2.6,1.6,1,0.00,0,0.00,0,0.00,0.00,0,0,Ange,2.6,134,19,0,0,0,False,0.0,557,13,749,False,0.0,557,13,0,2,1,17,7,1,0,4,,None,11,788,8,man41881,0,0,None,0,,100041880.jpg,0.0,565,13,0,13,False,0,0,Postecoglou,0.3,719,17,False,None,0,0,a,18,6,2023-07-01,0.0,487,13,53,40945,45,22490,26,2.4,48.2,Postecoglou,0
0,2004-06-21,0,0,True,True,None,None,0,0,501620,None,,0,0,0,0,0.0,598,213,None,,0,2,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dante,0.0,492,177,0,0,0,False,0.0,614,215,760,False,0.0,614,215,0,0,0,0,0,0,0,0,,None,40,684,193,p501620,0,0,None,0,,501620.jpg,0.0,620,215,0,107,False,0,0,Cassanova,0.0,725,246,False,None,0,0,a,18,6,2024-10-02,0.0,561,204,0,567,11,330,13,0.0,0.0,Cassanova,0
0,1998-09-19,0,71,True,True,100,100,1,0.19,135720,None,,0,0,-1,1,32.4,388,138,None,,0,2,0.2,-0.8,0,0.12,0.02,0.54,0.1,0.42,9.16,1.71,0.08,Kevin,0.2,395,131,9,1.68,0,False,21.5,383,130,767,False,127.6,350,127,482,0,0,0,0,0,0,0,,2025-03-12T22:00:09.466097Z,44,499,85,p135720,0,0,None,0,,135720.jpg,2.0,280,90,0,14,False,0,0.0,Danso,0.0,624,213,False,None,5,0.93,a,18,6,2025-02-02,55.0,312,100,12,9317,15,7384,22,0.0,2.7,Danso,0
0,2005-04-27,2,108,True,True,None,None,2,0.32,511499,None,,0,0,-2,2,141.9,242,153,None,,0,3,4.0,3.0,2,0.86,0.14,3.00,0.49,2.14,10.20,1.65,0.35,Mathys,4.0,68,25,13,2.1,2,False,43.5,293,150,768,False,120.2,355,164,556,0,0,0,0,0,0,0,,None,58,92,59,p511499,0,0,None,0,,511499.jpg,3.3,112,53,0,73,False,0,0.0,Tel,0.1,458,164,False,None,7,1.13,a,18,6,2025-02-03,178.0,174,109,30,42385,262,31910,225,0.7,5.2,Tel,0
0,2004-10-19,2,92,True,True,100,0,1,0.24,487117,None,,0,0,0,0,68.2,327,36,5,,0,4,0.4,0.0,0,0.66,0.16,1.79,0.43,1.13,6.39,1.53,0.27,Evan,0.4,373,39,9,2.16,1,False,24.7,370,40,123,False,77.8,401,39,375,0,0,0,0,0,0,0,,2025-04-19T20:30:07.421417Z,55,119,33,p487117,0,0,None,0,,487117.jpg,1.4,407,42,0,104,False,0,0.0,Ferguson,0.3,332,52,False,None,3,0.72,a,19,21,2025-02-03,104.0,256,41,27,88661,84,85508,127,0.1,4.9,Ferguson,0
3,1997-11-26,10,406,True,True,100,75,5,0.16,214590,None,,-1,1,-1,1,465.1,70,14,None,,3,2,1.0,0.8,1,2.40,0.08,3.54,0.12,1.14,51.15,1.65,0.04,Aaron,1.0,278,79,55,1.77,2,False,131.9,82,10,388,False,684.6,45,16,2794,0,0,0,0,0,0,0,,2025-04-17T16:00:08.340512Z,44,511,93,p214590,1,0,None,0,,214590.jpg,2.9,149,42,0,241,False,0,0.0,Wan-Bissaka,5.0,77,26,False,None,31,1.0,a,19,21,2024-08-13,169.0,187,37,93,1289290,1094,991032,5782,0.2,21.1,Wan-Bissaka,1
1,1997-10-24,0,209,True,True,50,25,3,0.17,213999,None,,0,0,0,0,196.0,198,132,None,,0,3,0.2,0.1,0,0.84,0.05,1.15,0.07,0.31,27.42,1.51,0.02,Edson,0.4,366,172,29,1.6,0,False,49.9,277,142,511,False,253.8,253,113,1632,0,0,0,0,0,0,0,Back injury - 50% chance of playing,2025-04-25T00:00:08.647370Z,50,205,127,p213999,0,0,None,0,,213999.jpg,1.5,382,182,1,139,False,0,0.0,Álvarez Velázquez,0.1,442,154,False,None,19,1.05,d,19,21,2023-08-10,49.0,322,174,37,16563,0,20986,74,0.1,7.4,Álvarez,6
4,1990-03-28,3,111,True,True,0,0,4,0.43,57531,None,,0,0,-3,3,139.5,243,26,None,,1,4,0.0,0.0,0,0.91,0.1,3.11,0.34,2.20,17.83,1.92,0.24,Michail,0.0,762,75,18,1.94,1,False,39.5,304,35,512,False,72.0,403,40,834,0,0,0,0,0,0,0,Leg injury - Unknown return date,2024-12-09T17:00:08.418178Z,52,161,42,p57531,0,0,None,0,,57531.jpg,3.0,143,21,0,107,False,0,0.0,Antonio,0.8,225,39,False,None,11,1.19,i,19,21,2015-09-01,194.0,161,35,42,386130,8,483634,68,0.0,8.1,Antonio,1
0,1993-02-27,0,222,True,True,100,100,3,0.14,84182,None,,0,0,-3,3,0.0,644,70,None,,0,1,2.4,2.4,3,0.00,0.0,0.00,0.0,0.00,32.77,1.48,0.0,Alphonse,2.4,148,14,38,1.72,0,False,54.8,261,17,513,False,546.2,91,15,1989,0,0,0,0,0,0,0,,2025-01-16T22:00:08.950625Z,42,604,32,p84182,1,0,None,0,,84182.jpg,2.5,207,32,0,73,False,73,3.3,Areola,6.9,56,10,False,None,22,1.0,a,19,21,2022-07-01,0.0,611,53,57,797378,2226,980511,1887,0.6,13.6,Areola,0
10,1996-12-20,14,559,True,True,100,100,7,0.24,178186,2,,0,0,1,-1,700.0,27,23,None,,2,3,5.8,5.8,9,6.22,0.21,13.72,0.47,7.50,46.87,1.6,0.26,Jarrod,5.8,26,10,46,1.57,9,False,233.9,9,6,514,False,726.0,30,7,2632,0,0,0,0,0,0,0,,2024-12-30T09:30:07.187593Z,76,16,10,p178186,0,0,4,0,,178186.jpg,5.1,12,6,0,241,False,0,0.0,Bowen,9.1,41,11,False,None,30,1.03,a,19,21,2020-01-31,916.0,11,5,154,2534401,23614,2303768,5304,0.8,20.3,Bowen,1
0,1992-08-22,1,58,True,True,100,100,1,0.11,164555,None,,0,0,-4,4,107.5,273,78,None,,0,2,0.2,0.2,0,0.82,0.09,1.08,0.12,0.27,15.74,1.65,0.03,Vladimír,0.2,387,124,19,2.0,0,False,31.8,336,113,516,False,174.6,310,115,856,0,0,0,0,0,0,0,,2025-02-21T03:30:10.428614Z,41,629,159,p164555,1,0,None,0,,164555.jpg,1.1,433,144,0,57,False,0,0.0,Coufal,0.4,295,111,False,None,9,0.95,a,19,21,2020-10-02,39.0,342,114,19,39186,74,89579,77,0.0,4.6,Coufal,4
0,1989-12-15,3,109,True,True,100,100,2,0.31,55459,None,,0,0,-1,1,114.9,264,71,2,,1,2,0.2,0.2,0,1.22,0.19,1.33,0.21,0.11,8.53,1.32,0.02,Aaron,0.2,380,117,6,0.93,0,False,23.5,372,125,517,False,115.8,360,129,583,0,0,0,0,0,0,0,,2024-08-30T04:00:05.718151Z,39,737,237,p55459,0,0,None,0,,55459.jpg,1.9,299,94,0,241,False,0,0.0,Cresswell,1.8,149,58,False,None,7,1.08,a,19,21,2014-07-03,5.0,448,163,27,250904,210,301368,1463,0.1,6.9,Cresswell,2
